CustomerID,Customer Segment,First Name,Last Name,Address,City,State,Zip,Lat,Lon
1626,Corporate,MARY,ROARK,1699 S TRENTON ST,DENVER,CO,80231,39.6848474555408,-104.89686576962
1627,Corporate,MARION,SLAVSKY,7877 E MISSISSIPPI AVE,DENVER,CO,80247,39.6968071325916,-104.896673333333
1628,Home Office,CLAUDIA,WHITTEN,827 PARK AVE W,DENVER,CO,80205,39.7526768631706,-104.984705418368
1629,Home Office,SHERRY,ORTIZ,2529 S PATTON CT,DENVER,CO,80219,39.6717471428571,-105.038858160347
1630,Home Office,STEPHANIE,LEE,4612 W ABERDEEN PL,LITTLETON,CO,80123,39.6081324626512,-105.048107371681
1632,Home Office,AKEMI,SIMMONS,1631 TABOR ST,DENVER,CO,80215,39.7424833240056,-105.130821401598
1633,Home Office,JUDITH,MEISNER,718 ELM CIR,GOLDEN,CO,80401,39.757062074084,-105.22920161916
1634,Home Office,CAROL,KNUDSEN,1020 15TH ST,DENVER,CO,80202,39.7463237921249,-104.996300096997
1636,Home Office,PAMELA,WILLIAMS,2667 S WADSWORTH WAY,DENVER,CO,80227,39.6684945876813,-105.082420161962
1637,Home Office,SOPHILIA,WILDER,14224 E TENNESSEE AVE,AURORA,CO,80012,39.6978951613843,-104.821142130938
1638,Home Office,PAULINE,BARGELL,4100 IRVING ST,DENVER,CO,80211,39.7730014744588,-105.029741588175
1639,Home Office,LINDA,SANCHEZ,8350 E YALE AVE,DENVER,CO,80231,39.6685630370949,-104.89159444275
1640,Home Office,KIM,GOEHRING,9488 E FLORIDA AVE,DENVER,CO,80247,39.6891635453229,-104.877719261543
1641,Home Office,ANA,CISNEROS,293 KENTON ST,AURORA,CO,80010,39.7198811962971,-104.862666783473
1642,Home Office,DEBORAH,SAGRAVES,1550 DEPEW ST,DENVER,CO,80214,39.7412969144131,-105.057686891824
1644,Small Business,EMILY,BROWN,16765 E MERCER DR,AURORA,CO,80013,39.6450673937696,-104.793604235636
1646,Small Business,RACHEL,GORTON,9927 GROVE WAY,WESTMINSTER,CO,80031,39.8774249751825,-105.027462587382
1648,Corporate,CHARLENE,KIRBY,990 MOSS ST,GOLDEN,CO,80401,39.7325801691243,-105.175869414712
1649,Corporate,GINA,BOWERMASTER,3143 S WILDING CT,DENVER,CO,80231,39.6592608682719,-104.889610107472
1650,Corporate,RITA,ALLEN,3851 S FRASER ST,AURORA,CO,80014,39.6470486990546,-104.811335623157
1651,Corporate,PATRICIA,HAUSMAN,7852 W OTTAWA PL,LITTLETON,CO,80128,39.5919828674084,-105.086355306122
1653,Corporate,CHRISTINA,THOMAS,1699 S TRENTON ST,DENVER,CO,80231,39.6848474555408,-104.89686576962
1654,Corporate,PEGGY,NANKERVIS,9394 W 13TH PL,DENVER,CO,80215,39.7368928674084,-105.101599591837
1657,Small Business,SARAH,HEIGHT,152 DEL MAR CIR,AURORA,CO,80011,39.7244623802668,-104.843406141844
1658,Small Business,CAROLYN,WHITE,355 MOLINE ST,AURORA,CO,80010,39.7211842045857,-104.857693418189
1660,Small Business,CINDY,SHANAHAN,6660 W 6TH AVE,DENVER,CO,80214,39.7252606352332,-105.070414514542
1662,Home Office,KATHRYN,LIND,4466 W 27TH AVE,DENVER,CO,80212,39.7559461359755,-105.045005300449
1663,Home Office,SHERYL,POWELL,2601 NEWPORT ST,DENVER,CO,80207,39.75471,-104.909528374748
1665,Consumer,MARIBEL,CASAS,263 S PERRY ST,DENVER,CO,80219,39.7122694918013,-105.03988202881
1667,Consumer,JENNA,KINSEY,2423 S DAHLIA LN,DENVER,CO,80222,39.6721079983652,-104.933628161277
1668,Consumer,TAMARA,HAZARD,10311 HADRIAN CT,PARKER,CO,80134,39.5291573972629,-104.849401142053
1670,Small Business,JULIE,WINDHOLZ-BROWN,16049 W 50TH AVE,GOLDEN,CO,80403,39.7871418574907,-105.179605082165
1671,Small Business,RUBY,TURNER,3455 JOSEPHINE ST,DENVER,CO,80205,39.765182065745,-104.958721819905
1672,Small Business,VERONICA,CLAVEL,3020 S STEELE ST,DENVER,CO,80210,39.6621255991382,-104.949378703047
1673,Small Business,NICOLE,MANNING,550 E 19TH AVE,DENVER,CO,80203,39.7460429230561,-104.98045487976
1675,Small Business,KARINA,ORTIZ,740 S VRAIN ST,DENVER,CO,80219,39.7037302209046,-105.047073694098
1676,Small Business,CAITLIN,CASH,7117 S VERSAILLES ST,AURORA,CO,80016,39.5879335804685,-104.723960403525
1677,Small Business,ROBIN,ELLIOTT,6555 SCHNEIDER WAY,ARVADA,CO,80004,39.8159101133514,-105.082551258224
1679,Consumer,JULIE,GRESSER,11450 COMMUNITY CENTER DR,DENVER,CO,80233,39.9039,-104.987101237452
1680,Consumer,SHERYL,RAHMANI,733 S LOGAN ST,DENVER,CO,80209,39.7032486544362,-104.982974973797
1681,Consumer,REGINA,REYES,8100 W 51ST AVE,ARVADA,CO,80002,39.7885895800862,-105.089218829742
1682,Consumer,REBECCA,SCHUBERT,4768 S NORFOLK ST,AURORA,CO,80015,39.630005348175,-104.79703601337
1683,Consumer,LINDA,MEYER,7328 E MAPLE AVE,DENVER,CO,80230,39.7134913254139,-104.902372263436
1684,Consumer,SHAY,TANDE,1116 12TH ST,GOLDEN,CO,80401,39.753645072774,-105.224776675263
1686,Corporate,LEA,FOWLER,5301 S BIRCH CT,LITTLETON,CO,80121,39.6221618760465,-104.932066470907
1687,Corporate,YVETTE,KENT,4871 S JOHNSON ST,LITTLETON,CO,80123,39.6290464058667,-105.108997534858
1689,Corporate,DONNA,SCHARFENBERG,5565 E BAILS DR,DENVER,CO,80222,39.6830525792173,-104.922613788418
1690,Corporate,PETRA,VALDEZ,2790 W ELLSWORTH AVE,DENVER,CO,80219,39.7165020522623,-105.022574005034
1692,Consumer,DOROTHY,THURBER,140 DOVER ST,DENVER,CO,80226,39.7193497418445,-105.093641716742
1693,Consumer,CHERLYN,DATEMA,11773 W 76TH LN,ARVADA,CO,80005,39.8383147319559,-105.130457191556
1695,Home Office,VIOLET,ROGERS,555 ESTES ST,DENVER,CO,80226,39.7247938775465,-105.095394021725
1696,Home Office,EVELYN,HAASE,276 MOLINE CT,AURORA,CO,80010,39.7198238159722,-104.857464783215
1697,Home Office,KATHY,SANDER,4620 S ENSENADA ST,AURORA,CO,80015,39.6334368411166,-104.761049729671
1699,Small Business,FLORENCE,ALLOWAY,2990 S LIPAN ST,ENGLEWOOD,CO,80110,39.6621090250612,-104.99932013998
1701,Home Office,JENNIFER,GARNER,8860 IRIS CT,BROOMFIELD,CO,80021,39.8573812244898,-105.103161358682
1702,Home Office,MARY,MARTINS,6387 S HILL ST,LITTLETON,CO,80120,39.6011899308033,-105.014123483833
1704,Corporate,LINDA,SMITH,6480 E 64TH AVE,COMMERCE CITY,CO,80022,39.8127628674084,-104.913085
1705,Corporate,NANCY,BAUGH,10053 HEYWOOD ST,LITTLETON,CO,80130,39.5342299200615,-104.936957806912
1707,Small Business,LACY,BALDWIN,8662 QUIGLEY ST,WESTMINSTER,CO,80031,39.854634396869,-105.042872206039
1708,Small Business,JEAN,THOMPSON,2535 LAFAYETTE ST,DENVER,CO,80205,39.7536613015609,-104.971046892446
1709,Consumer,YADIRA,RODRIGUEZ,9311 NAGEL DR,DENVER,CO,80229,39.8652975580473,-104.970103312306
1711,Corporate,SILVIA,DIAZ-QUIJADA,13903 E JEWELL AVE,AURORA,CO,80012,39.6821998093619,-104.827882301656
1712,Corporate,HEIDI,WALLACE,1200 BELLAIRE ST,BROOMFIELD,CO,80020,39.9341732091865,-105.059711990018
1713,Corporate,KENYA,WILSON,704 S ELKHART ST,AURORA,CO,80012,39.7028235046841,-104.815212201864
1715,Corporate,PAULA,MARTINEZ,3605 EATON ST,DENVER,CO,80212,39.7667742945076,-105.059203684842
1716,Corporate,BETTIE,KOLACNY,5051 S CLARKSON ST,ENGLEWOOD,CO,80113,39.6249999237224,-104.978788338412
1718,Consumer,LAVONNE,BRITTON,4006 AMES ST,DENVER,CO,80212,39.7713049231909,-105.054241582258
1719,Corporate,ARLINDA,GILBERT,15400 W 64TH AVE,ARVADA,CO,80007,39.8123243503543,-105.172530741141
1720,Corporate,ROSE,EMGARTEN,3023 S WALDEN CT,AURORA,CO,80013,39.659657413053,-104.775928097479
1721,Corporate,DUSTY,GORDON,4950 S SEDALIA WAY,AURORA,CO,80015,39.6265257648695,-104.781236730305
1722,Corporate,REGINA,STARMAN,3180 E 88TH AVE,DENVER,CO,80229,39.8558942305241,-104.950195528644
1723,Corporate,HANNAH,SCHMIDT,3783 S VENTURA WAY,AURORA,CO,80013,39.6487927222003,-104.779486412286
1725,Corporate,KATHERINE,HAUGHT,13752 E LEHIGH AVE,AURORA,CO,80014,39.6462158987868,-104.827918789079
1726,Corporate,JESSICA,STARWALT,11450 COLONY ROW,BROOMFIELD,CO,80021,39.904364207381,-105.089101177002
1727,Small Business,REGINA,ZIMMERMAN,7736 QUAY ST,ARVADA,CO,80003,39.8376155282191,-105.072904323454
1728,Corporate,MARY,THOMPSON,7710 W 87TH DR,ARVADA,CO,80005,39.8539919480394,-105.083826483262
1730,Small Business,JULIE,MCHENRY,1811 S ELM ST,DENVER,CO,80222,39.6841022364353,-104.929781237607
1731,Small Business,CELESTE,NEIMAN,4633 W OBERLIN PL,DENVER,CO,80236,39.6424294614447,-105.046963248436
1732,Small Business,RITA,LEOPARD,18204 E COLGATE PL,AURORA,CO,80013,39.6585241544133,-104.775337900898
1733,Small Business,LINDA,ARIKI,12010 W 52ND PL,ARVADA,CO,80002,39.7919739870785,-105.133193561587
1734,Small Business,DESIREE,TRUJILLO,3528 S DEPEW ST,DENVER,CO,80235,39.651891255218,-105.057841890835
1735,Small Business,CRYSTAL,JENSEN,14076 E STANFORD CIR,AURORA,CO,80015,39.6347494940103,-104.824101278796
1737,Corporate,NAN,SADLER,3283 S PONTIAC ST,DENVER,CO,80224,39.6578202226851,-104.905052325058
1738,Corporate,EDWENA,WADTANANUSSORN,6085 W 47TH AVE,WHEAT RIDGE,CO,80033,39.782158937638,-105.063499298236
1739,Corporate,KRISTAN,PEIRCE,3141 S TAMARAC DR,DENVER,CO,80231,39.6589235599415,-104.901545897824
1740,Corporate,GINGER,SHERLOCK,4442 S ZENOBIA ST,DENVER,CO,80236,39.6376466350962,-105.052433340721
1741,Corporate,ELIZABETH,PACHECO,750 S UTICA ST,DENVER,CO,80219,39.7031219148759,-105.045888735299
1743,Consumer,MAUREEN,BAKER,242 HOOKER ST,DENVER,CO,80219,39.720423672258,-105.028594628215
1744,Consumer,KATHLEEN,WILSON,21266 E NASSAU AVE,AURORA,CO,80013,39.6441230757328,-104.740447375287
1745,Home Office,ANGELA,WATSON,32 LANSING ST,AURORA,CO,80010,39.7160426634756,-104.86051114936
1746,Home Office,NANCY,PALM,200 RAMPART WAY,DENVER,CO,80230,39.7227572202326,-104.900624258067
1747,Home Office,GRAIL,KISTER,11121 PARK VISTA DR,DENVER,CO,80234,39.8978185647087,-105.005788746683
1748,Consumer,DOROTHY,RICHARDS,13775 E 4TH CIR,AURORA,CO,80011,39.722334638433,-104.826408580818
1749,Home Office,REBECCA,TREVIZO,1292 S OLATHE WAY,AURORA,CO,80017,39.6931102465035,-104.795337236434
1750,Home Office,KENDRA,FRANEK,1672 S CODY ST,DENVER,CO,80232,39.6862876261391,-105.0916297054
1751,Home Office,DORIS,MOON,4840 E ATLANTIC PL,DENVER,CO,80222,39.6811042104728,-104.931242082593
1752,Home Office,JUSTINE,HEARN-WALKINSHAW,10860 W POWERS AVE,LITTLETON,CO,80127,39.6137943580215,-105.120824274921
1754,Consumer,SUSAN,CAMERON,4156 S MOBILE CIR,AURORA,CO,80013,39.6403865671247,-104.797442117385
1755,Consumer,PATRICIA,BYERS,1414 MCINTOSH AVE,BROOMFIELD,CO,80020,39.9181658135002,-105.057175600807
1756,Consumer,NADEZHDA,KOTOVA,5500 W 115TH DR,BROOMFIELD,CO,80020,39.9071735758158,-105.058018147713
1757,Consumer,MARCIA,KLASSEN,10760 W 63RD AVE,ARVADA,CO,80004,39.81086600012,-105.119362701145
1758,Consumer,KACIE,JORDAN,192 KENTON ST,AURORA,CO,80010,39.7200522596369,-104.862189646818
1759,Consumer,MARION,POLLOCK,8680 E ALAMEDA AVE,DENVER,CO,80247,39.7081332098878,-104.887673422604
1760,Consumer,MCKEE,MICHAEL,4163 S RICHFIELD WAY,AURORA,CO,80013,39.641444430824,-104.785914648467
1762,Consumer,CARISSA,WESTERFIELD,7445 W UTAH AVE,DENVER,CO,80232,39.6857771325916,-105.079586979866
1763,Consumer,MARIA,BAUTISTA,7041 E 75TH AVE,COMMERCE CITY,CO,80022,39.8332233856144,-104.906303596053
1764,Consumer,SONJA,CARTER,8210 W 16TH PL,DENVER,CO,80214,39.7423808668994,-105.088506169593
1765,Consumer,PA,JOHNSTON,7693 W PLYMOUTH PL,LITTLETON,CO,80128,39.5907360887294,-105.084428672939
1767,Home Office,TRACIE,COOPER,11823 E CANAL DR,AURORA,CO,80011,39.7198300476576,-104.850492985906
1769,Home Office,JANE,NELSON,3177 S MOBILE WAY,AURORA,CO,80013,39.6582098422416,-104.796125841992
1770,Home Office,VANESSA,KELLAR,1925 S VAUGHN WAY,AURORA,CO,80014,39.68171,-104.836448186047
1771,Home Office,DEBRA,STEPHENS,10988 E 16TH AVE,AURORA,CO,80010,39.7418368115888,-104.858995611706
1772,Corporate,JULIE,ABINGTON,11809 E HARVARD AVE,AURORA,CO,80014,39.6698481031061,-104.851208365034
1773,Corporate,LYNN,HASKINS,4551 W 111TH AVE,WESTMINSTER,CO,80031,39.8974423320273,-105.044517079483
1775,Consumer,LINDA,MARSH,6500 E 88TH AVE,HENDERSON,CO,80640,39.8564873448813,-104.910789889785
1776,Consumer,MARCIA,ELDRIDGE,3632 PERRY ST,DENVER,CO,80212,39.7670262976695,-105.039128301701
1777,Consumer,MELISSA,MILLER,871 TUCSON ST,AURORA,CO,80011,39.7289684550634,-104.835631501789
1778,Consumer,BARBARA,GRECO,2570 DEPEW ST,DENVER,CO,80214,39.7543029692898,-105.057745923278
1779,Consumer,JUANA,VIGIL,25 S BRENTWOOD ST,DENVER,CO,80226,39.7158809328532,-105.089840719146
1781,Corporate,IRMA,OCHOA,1950 CLINTON ST,AURORA,CO,80010,39.7469384848485,-104.877381645373
1782,Home Office,MARIA,OLVERA,14441 E 44TH AVE,DENVER,CO,80239,39.7764696250392,-104.827288228762
1783,Home Office,TIFFANY,THORTVEDT,2219 S TRUCKEE ST,AURORA,CO,80013,39.6763618195073,-104.779211701002
1784,Corporate,EMILY,SMITH,9300 E FLORIDA AVE,DENVER,CO,80247,39.689169626404,-104.879916549268
1785,Corporate,W,PIERCE,15753 E CASPIAN CIR,AURORA,CO,80013,39.6731694227755,-104.804386510952
1786,Corporate,JANET,TISCHER,6905 W PRINCETON AVE,DENVER,CO,80235,39.6397929854982,-105.073692384729
1788,Consumer,ARLENE,LEAVITT,524 S MAGNOLIA LN,DENVER,CO,80224,39.7068608957067,-104.912102154435
1789,Consumer,SHAWN,MCCORMICK,2839 S HELENA WAY,AURORA,CO,80013,39.6656209231191,-104.808511331016
1790,Consumer,HOLLY,YAMADA,9483 W 77TH PL,ARVADA,CO,80005,39.8358671325916,-105.103569365568
1792,Corporate,YVONNE,WARD,12347 E BATES CIR,AURORA,CO,80014,39.6645209852023,-104.845460620512
1793,Home Office,TEANGELA,CARROLL,3215 LEYDEN ST,DENVER,CO,80207,39.7630444241805,-104.915373185668
1794,Consumer,TARYN,GASPARINI,5561 S ZENO CT,AURORA,CO,80015,39.615896122449,-104.77368801651
1796,Corporate,SUNNY,LINNEBAUR,22573 E FROST PL,AURORA,CO,80016,39.5843089648582,-104.725533880437
1798,Corporate,SAMANTHA,KIELAR,1460 S VRAIN WAY,DENVER,CO,80219,39.6901491402215,-105.045975129124
1799,Corporate,ALLCE,BAKER,12509 E KENTUCKY AVE,AURORA,CO,80012,39.7016188455556,-104.842362188193
1800,Corporate,SANDRA,JUST,1608 S ZEPHYR CT,DENVER,CO,80232,39.6868972963379,-105.085051800567
1802,Corporate,JACKELYN,BLASDEL,3986 S JASPER CT,AURORA,CO,80013,39.6437247013652,-104.804324898802
1803,Corporate,SUZANNE,MAYFIELD,13261 E ASBURY DR,AURORA,CO,80014,39.6813428909414,-104.834739987
1804,Corporate,BRENDA,KONAKIS,2640 KENDALL ST,DENVER,CO,80214,39.7551601657645,-105.065888044857
1805,Corporate,DEBORAH,MCCONNELL,3538 W 126TH PL,BROOMFIELD,CO,80020,39.9243528783935,-105.032162263312
1807,Home Office,JEANNIE,MACADAM,9631 GOLDEN EAGLE DR,LITTLETON,CO,80129,39.5424815099038,-105.022492806789
1808,Home Office,MIA,MAES-TAPPARO,17502 E WESLEY PL,AURORA,CO,80013,39.6715688741238,-104.780776271328
1809,Corporate,TIFFANY,EARVIN,2701 MONROE ST,DENVER,CO,80205,39.7557059566591,-104.945498208968
1810,Corporate,MONICA,ZARAGOZA,5423 W 76TH AVE,ARVADA,CO,80003,39.8348487572767,-105.056005862293
1811,Corporate,JACKIE,ODONNELL,8784 W ROWLAND PL,LITTLETON,CO,80128,39.5874730833219,-105.096439353528
1813,Home Office,ROSALIE,GONZALES,82 ZENOBIA ST,DENVER,CO,80219,39.7179510041343,-105.051683476226
1814,Home Office,JOANNA,LONG,3220 OTIS ST,WHEAT RIDGE,CO,80033,39.7624868382345,-105.070695697875
1815,Home Office,J,OELPJENBRUNS,7346 BEECH CT,ARVADA,CO,80005,39.8304292228068,-105.149716808924
1816,Consumer,DAWN,CULLEY,4485 TELLER ST,WHEAT RIDGE,CO,80033,39.7783559158726,-105.07694843602
1817,Consumer,KATHERINE,DESELLEM,15594 E ARIZONA AVE,AURORA,CO,80017,39.6943268710779,-104.80756446109
1818,Consumer,JOANNE,JONELL,7692 GARRISON CT,ARVADA,CO,80005,39.8356988857829,-105.102202360183
1819,Consumer,RACHEL,LOFTIN,2920 NIAGARA ST,DENVER,CO,80207,39.7587677343622,-104.910357177249
1820,Consumer,MARY,ZUELSDORF,74 CLARKSON ST,DENVER,CO,80218,39.71786,-104.977861720593
1821,Consumer,KAREN,CURTIS,11556 E CENTER DR,AURORA,CO,80012,39.7056994389304,-104.852748965465
1822,Corporate,STELLA,ESPIRITU,5843 PIERCE ST,ARVADA,CO,80003,39.80304,-105.072778500059
1823,Corporate,MARY,DAVIS,3166 S ALTON CT,DENVER,CO,80231,39.6592572401069,-104.881626165963
1824,Corporate,KIMBERLY,WALZ,3990 S LOGAN ST,ENGLEWOOD,CO,80113,39.644146286541,-104.982860315033
1826,Corporate,DINA,FIFTAL,23500 E MAPLE HILLS AVE,PARKER,CO,80138,39.5081372084306,-104.715361145618
1827,Corporate,IMELDA,AVILA,1539 HANOVER ST,AURORA,CO,80010,39.7408824489796,-104.867178338952
1828,Corporate,MINNIE,PETERSON,2000 W 92ND AVE,DENVER,CO,80260,39.8633528674084,-105.01074
1829,Corporate,LUCY,CLARK,1610 LITTLE RAVEN ST,DENVER,CO,80202,39.7551284878066,-105.004661085805
1831,Corporate,ARLAN,NIMROD,4003 CHASE ST,DENVER,CO,80212,39.7717601629149,-105.056898418922
1833,Corporate,ROSEMARIE,YOUNGER,1110 S GARLAND WAY,DENVER,CO,80232,39.6964904081633,-105.101421775802
1834,Corporate,JESSICA,MCVEIGH,14133 ROARING FORK CIR,BROOMFIELD,CO,80023,39.9510456839002,-105.050192004295
1836,Corporate,EDNA,GALVIN,8420 W 1ST PL,DENVER,CO,80226,39.7196915282779,-105.091066777899
1837,Corporate,DAWN,THERKILDSEN,1278 S CARSON WAY,AURORA,CO,80012,39.693455188829,-104.822539917258
1838,Corporate,MARIELY,RODRIGUEZ,2988 S ZENO WAY,AURORA,CO,80013,39.6605707150075,-104.773041868469
1839,Corporate,SANDRA,BRUNER,8199 WELBY RD,DENVER,CO,80229,39.8446169533572,-104.957553838954
1840,Home Office,CHICKIE,BAKKEMO,851 S HOLLY ST,DENVER,CO,80246,39.7011089784121,-104.921789179595
1842,Consumer,SUZANNE,MCDONALD,3121 DOWNING ST,DENVER,CO,80205,39.7613657142857,-104.973528391987
1843,Consumer,ANGELINA,PAVLOV,5332 PARFET ST,ARVADA,CO,80002,39.7917690903711,-105.121198774837
1845,Home Office,LARISSA,ARMAND,13648 W 62ND DR,ARVADA,CO,80004,39.8088572191833,-105.150623509011
1847,Corporate,HEATHER,MCDONALD,3807 S ANDES WAY,AURORA,CO,80013,39.647402818244,-104.771689135468
1849,Consumer,ALICIA,MARTIN,467 S QUAY ST,DENVER,CO,80226,39.7078353846154,-105.073058253501
1850,Consumer,SALLY,MEJIA,2978 QUITMAN ST,DENVER,CO,80212,39.7599448915576,-105.040297456543
1852,Home Office,LINDA,SULLIVAN,566 VANCE ST,DENVER,CO,80226,39.7241468337559,-105.07847201562
1853,Home Office,DIXIE,RUSSOM,6437 W 75TH DR,ARVADA,CO,80003,39.8338071325916,-105.068379653845
1854,Home Office,L,BAER,5111 PRESERVE PKWY N,LITTLETON,CO,80121,39.6138423798243,-104.92677984037
1855,Corporate,MARCELLEAU,PARSONS,1818 S QUEBEC WAY,DENVER,CO,80231,39.6853317368674,-104.892837548408
1856,Corporate,PHYLLIS,BROCK,3900 W 1ST AVE,DENVER,CO,80219,39.7180228721697,-105.038508514386
1857,Corporate,MAYRA,CONTRERAS,5775 W DARTMOUTH AVE,DENVER,CO,80227,39.6559071325916,-105.057423736733
1858,Corporate,DEBRA,HARDING,7726 HOYT CIR,ARVADA,CO,80005,39.8368701912969,-105.104346197583
1859,Corporate,LORI,JONES,14102 E LINVALE PL,AURORA,CO,80014,39.6672428674084,-104.824529610415
1860,Home Office,RUTH,WOOD,5641 W 76TH AVE,ARVADA,CO,80003,39.8352761547134,-105.058008317267
1861,Home Office,SILVANA,JONES,9385 DESERT WILLOW WAY,LITTLETON,CO,80129,39.5451778504253,-105.010313814472
1862,Corporate,ELEANOR,HILL,2960 S STEELE ST,DENVER,CO,80210,39.6633233703231,-104.949381861373
1863,Home Office,DANA,GONZALES,661 NEWTON ST,DENVER,CO,80204,39.727286122449,-105.037478303778
1864,Home Office,ALANA,CULBERSON,1160 S JOLIET ST,AURORA,CO,80012,39.6945647876699,-104.861666109159
1865,Corporate,LISA,HASCALL,8763 CARR LOOP,ARVADA,CO,80005,39.8556154050627,-105.09240215369
1866,Home Office,VALSAMMA,MUPPADHYIL,15457 E DORADO PL,AURORA,CO,80015,39.6123460021777,-104.807629468305
1867,Corporate,TRACI,RIVERA,5704 W ASBURY PL,DENVER,CO,80227,39.6804338238041,-105.058416983912
1869,Consumer,GINA,EINSPAHR,965 S MILLER ST,DENVER,CO,80226,39.6987736778768,-105.114511481503
1870,Consumer,KATHY,BOEHM,3560 W UNION AVE,ENGLEWOOD,CO,80110,39.6316986983942,-105.03416833517
1872,Corporate,MARYANN,KLASINSKI,7109 XENON CT,ARVADA,CO,80004,39.8252292262817,-105.140650675896
1873,Corporate,MELODY,LOWMAN,3746 S GRANBY WAY,AURORA,CO,80014,39.6487173762222,-104.810976327036
1875,Consumer,TERRI,TOMLIN,237 QUAY ST,DENVER,CO,80226,39.7208173472836,-105.073483954256
1876,Consumer,BRENDA,BERGER,2860 S KENTON CT,AURORA,CO,80014,39.6650043511724,-104.859160396326
1877,Consumer,DEBRA,HANNA,14365 SANTA FE ST,BROOMFIELD,CO,80023,39.9562538402441,-104.999230916897
1879,Home Office,ELLEN,HESDORFER,1630 BOSTON ST,AURORA,CO,80010,39.7424736734694,-104.87973165693
1880,Home Office,ERIKA,GLENNEMEIER,8021 S HARRISON CIR,LITTLETON,CO,80122,39.5708226729413,-104.943204200432
1881,Home Office,CYNTHIA,LUCKRITZ,8001 S NIAGARA WAY,ENGLEWOOD,CO,80112,39.5728508903131,-104.911156935111
1882,Home Office,NATALIE,BLUMENTHAL,60 IVY ST,DENVER,CO,80220,39.7172340074739,-104.92019369443
1883,Home Office,VIRGINA,MARTIN,12283 E FORD AVE,AURORA,CO,80012,39.7000022523982,-104.844837103995
1884,Home Office,ELIZABETH,SANDOVAL,4520 BRYANT ST,DENVER,CO,80211,39.7782385714286,-105.019171564284
1885,Home Office,JEANNINE,KWOLEK,7090 W 26TH AVE,DENVER,CO,80214,39.7547228674084,-105.07538
1886,Home Office,RUTH,SANCHEZ,1260 SHERMAN ST,DENVER,CO,80203,39.7362557142857,-104.98465167302
1888,Home Office,BECKY,BREWSTER,1074 S ZENO WAY,AURORA,CO,80017,39.698245016654,-104.773241888992
1889,Home Office,PAULINE,PONCE,4422 QUIVAS ST,DENVER,CO,80211,39.7767957292226,-105.007829102337
1890,Corporate,BEVERLY,HOYT,13800 E MARINA DR,AURORA,CO,80014,39.6618479224719,-104.82814188562
1891,Home Office,ANGELINA,TROTTER,6485 QUAIL ST,ARVADA,CO,80004,39.814668,-105.123888530253
1893,Consumer,LAURA,TAMMY,5370 ALLISON ST,ARVADA,CO,80002,39.7944589714496,-105.085948435473
1894,Home Office,MARY,NEVELS,4795 S CLARKSON ST,ENGLEWOOD,CO,80113,39.6295654432248,-104.978747640855
1896,Corporate,KATIE,BENNER,1209 PENNSYLVANIA ST,DENVER,CO,80203,39.7352928097317,-104.98125667992
1898,Consumer,BEVERLY,WOODCOCK,8872 W 79TH AVE,ARVADA,CO,80005,39.8402277580573,-105.096990901481
1899,Consumer,FLORENCE,HARLOR,7450 E 6TH AVE,DENVER,CO,80230,39.7253900662037,-104.901565092176
1900,Consumer,VIRGINIA,RUBIO,320 S FAIRFAX ST,DENVER,CO,80246,39.7108363266062,-104.92798378272
1901,Consumer,SHARON,SCHMIDT,17836 E BERRY DR,AURORA,CO,80015,39.6171057149624,-104.780754208713
1902,Consumer,TAMARA,THOMPSON,11664 E BAYAUD DR,AURORA,CO,80012,39.7134298971962,-104.852175771838
1903,Consumer,DEZI,GUTIERREZ,1320 QUENTIN ST,AURORA,CO,80011,39.7373573193236,-104.844851937287
1904,Consumer,B,CORONA,6708 W 84TH AVE,ARVADA,CO,80003,39.8525203795526,-105.068789023061
1906,Corporate,EUFRASIA,FERNANDEZ,3040 W 45TH AVE,DENVER,CO,80211,39.7777269520086,-105.025891582048
1907,Corporate,CHRISTINE,UNGER,2030 S KNOX CT,DENVER,CO,80219,39.679694705449,-105.031931819153
1908,Corporate,NANCY,SAMUELSON,5123 CHASE ST,DENVER,CO,80212,39.7888792588298,-105.056340656803
1910,Home Office,NANCY,CAMERON,6648 KING ST,DENVER,CO,80221,39.8173555342201,-105.033194851635
1912,Corporate,MARY,OCONNOR,6900 W GRANT RANCH BLVD,LITTLETON,CO,80123,39.6184228674084,-105.07516
1913,Corporate,KAREN,PATRICK,4050 S YOSEMITE ST,DENVER,CO,80237,39.6423214285714,-104.884821915485
1914,Corporate,ASHLEE,HAWLEY,3231 E 103RD PL,DENVER,CO,80229,39.8842146279441,-104.946721421391
1916,Home Office,LORINDA,KELLOGG,15534 E FLOYD AVE,AURORA,CO,80013,39.6572588945527,-104.807979551172
1917,Home Office,MARION,SHICHMAN,6763 W YALE AVE,DENVER,CO,80227,39.6679171325916,-105.071105714286
1918,Home Office,ALESHA,BORNE,12314 E CEDAR CIR,AURORA,CO,80012,39.7120734879488,-104.841252867923
1919,Home Office,ORALIE,ROSENCRANZ,7821 JULIAN ST,WESTMINSTER,CO,80030,39.8388493868286,-105.030714436707
1921,Small Business,BETSY,MIXSON-KOMINSKY,20784 E PEAKVIEW PL,AURORA,CO,80016,39.5989551441266,-104.74634199857
1922,Small Business,LUEMILA,NEYMAN,822 S ONEIDA ST,DENVER,CO,80224,39.7012389473684,-104.908021763539
1923,Small Business,PEGGY,DELIO,5733 W MARQUETTE DR,DENVER,CO,80235,39.6455986777757,-105.058719969245
